"id","title","genres","director","rating","imdb_rating","avg_rating","total_reviews","total_spoilers"
"tt0499549","Avatar ","Action|Adventure|Fantasy|Sci-Fi","James Cameron","PG-13",8,7,741,194
"tt0449088","Pirates of the Caribbean: At World's End ","Action|Adventure|Fantasy","Gore Verbinski","PG-13",7,6,727,277
"tt2379713","Spectre ","Action|Adventure|Thriller","Sam Mendes","PG-13",7,6,592,229
"tt1345836","The Dark Knight Rises ","Action|Thriller","Christopher Nolan","PG-13",9,6,719,275
"tt0401729","John Carter ","Action|Adventure|Sci-Fi","Andrew Stanton","PG-13",7,7,725,152
"tt0413300","Spider-Man 3 ","Action|Adventure|Romance","Sam Raimi","PG-13",6,6,740,328
"tt0398286","Tangled ","Adventure|Animation|Comedy|Family|Fantasy|Musical|Romance","Nathan Greno","PG",8,9,367,107
"tt2395427","Avengers: Age of Ultron ","Action|Adventure|Sci-Fi","Joss Whedon","PG-13",8,7,720,286
"tt0417741","Harry Potter and the Half-Blood Prince ","Adventure|Family|Fantasy|Mystery","David Yates","PG",8,5,727,357
"tt2975590","Batman v Superman: Dawn of Justice ","Action|Adventure|Sci-Fi","Zack Snyder","PG-13",7,6,747,309
"tt0348150","Superman Returns ","Action|Adventure|Sci-Fi","Bryan Singer","PG-13",6,5,731,277
"tt0830515","Quantum of Solace ","Action|Adventure","Marc Forster","PG-13",7,5,711,233
"tt0383574","Pirates of the Caribbean: Dead Man's Chest ","Action|Adventure|Fantasy","Gore Verbinski","PG-13",7,6,744,227
"tt1210819","The Lone Ranger ","Action|Adventure|Western","Gore Verbinski","PG-13",7,7,697,197
"tt0770828","Man of Steel ","Action|Adventure|Fantasy|Sci-Fi","Zack Snyder","PG-13",7,6,716,305
"tt0499448","The Chronicles of Narnia: Prince Caspian ","Action|Adventure|Family|Fantasy","Andrew Adamson","PG",7,7,426,181
"tt0848228","The Avengers ","Action|Adventure|Sci-Fi","Joss Whedon","PG-13",8,7,722,210
"tt1298650","Pirates of the Caribbean: On Stranger Tides ","Action|Adventure|Fantasy","Rob Marshall","PG-13",7,6,445,144
"tt1409024","Men in Black 3 ","Action|Adventure|Comedy|Family|Fantasy|Sci-Fi","Barry Sonnenfeld","PG-13",7,7,327,94
"tt2310332","The Hobbit: The Battle of the Five Armies ","Adventure|Fantasy","Peter Jackson","PG-13",8,6,730,341
"tt0948470","The Amazing Spider-Man ","Action|Adventure|Fantasy","Marc Webb","PG-13",7,7,725,294
"tt0955308","Robin Hood ","Action|Adventure|Drama|History","Ridley Scott","PG-13",7,6,523,189
"tt1170358","The Hobbit: The Desolation of Smaug ","Adventure|Fantasy","Peter Jackson","PG-13",8,6,720,315
"tt0385752","The Golden Compass ","Adventure|Family|Fantasy","Chris Weitz","PG-13",6,6,637,224
"tt0360717","King Kong ","Action|Adventure|Drama|Romance","Peter Jackson","PG-13",7,4,731,290
"tt0120338","Titanic ","Drama|Romance","James Cameron","PG-13",8,6,630,134
"tt3498820","Captain America: Civil War ","Action|Adventure|Sci-Fi","Anthony Russo","PG-13",8,7,723,270
"tt0369610","Jurassic World ","Action|Adventure|Sci-Fi|Thriller","Colin Trevorrow","PG-13",7,6,742,267
"tt1074638","Skyfall ","Action|Adventure|Thriller","Sam Mendes","PG-13",8,5,734,366
"tt0316654","Spider-Man 2 ","Action|Adventure|Fantasy|Romance","Sam Raimi","PG-13",7,8,513,113
"tt1300854","Iron Man 3 ","Action|Adventure|Sci-Fi","Shane Black","PG-13",7,6,719,390
"tt1014759","Alice in Wonderland ","Adventure|Family|Fantasy","Tim Burton","PG",7,6,701,227
"tt0376994","X-Men: The Last Stand ","Action|Adventure|Fantasy|Sci-Fi|Thriller","Brett Ratner","PG-13",7,5,732,364
"tt2109248","Transformers: Age of Extinction ","Action|Adventure|Sci-Fi","Michael Bay","PG-13",6,5,730,251
"tt1872181","The Amazing Spider-Man 2 ","Action|Adventure|Fantasy|Sci-Fi","Marc Webb","PG-13",7,6,720,302
"tt1104001","TRON: Legacy ","Action|Adventure|Sci-Fi","Joseph Kosinski","PG",7,7,630,188
"tt1133985","Green Lantern ","Action|Adventure|Sci-Fi","Martin Campbell","PG-13",6,6,480,152
"tt0435761","Toy Story 3 ","Adventure|Animation|Comedy|Family|Fantasy","Lee Unkrich","G",8,9,697,219
"tt2820852","Furious 7 ","Action|Crime|Thriller","James Wan","PG-13",7,7,654,235
"tt0816711","World War Z ","Action|Adventure|Horror|Sci-Fi|Thriller","Marc Forster","PG-13",7,6,719,241
"tt1877832","X-Men: Days of Future Past ","Action|Adventure|Fantasy|Sci-Fi|Thriller","Bryan Singer","PG-13",8,8,718,282
"tt1408101","Star Trek Into Darkness ","Action|Adventure|Sci-Fi","J.J. Abrams","PG-13",8,6,724,301
"tt1343092","The Great Gatsby ","Drama|Romance","Baz Luhrmann","PG-13",7,7,710,196
"tt0473075","Prince of Persia: The Sands of Time ","Action|Adventure|Fantasy|Romance","Mike Newell","PG-13",7,6,423,97
"tt1663662","Pacific Rim ","Action|Adventure|Sci-Fi","Guillermo del Toro","PG-13",7,6,728,222
"tt0367882","Indiana Jones and the Kingdom of the Crystal Skull ","Action|Adventure|Fantasy","Steven Spielberg","PG-13",6,5,732,363
"tt1217209","Brave ","Adventure|Animation|Comedy|Family|Fantasy","Mark Andrews","PG",7,7,406,148
"tt2660888","Star Trek Beyond ","Action|Adventure|Sci-Fi|Thriller","Justin Lin","PG-13",8,6,700,223
"tt0910970","WALL·E ","Adventure|Animation|Family|Sci-Fi","Andrew Stanton","G",8,8,728,223
"tt1190080","2012 ","Action|Adventure|Sci-Fi","Roland Emmerich","PG-13",6,4,720,265
"tt1067106","A Christmas Carol ","Animation|Drama|Family|Fantasy","Robert Zemeckis","PG",7,7,252,77
"tt0363771","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe ","Adventure|Family|Fantasy","Andrew Adamson","PG",7,8,734,192
"tt3385516","X-Men: Apocalypse ","Action|Adventure|Sci-Fi","Bryan Singer","PG-13",7,7,707,265
"tt0468569","The Dark Knight ","Action|Crime|Drama|Thriller","Christopher Nolan","PG-13",9,8,4845,1482
"tt1049413","Up ","Adventure|Animation|Comedy|Family","Pete Docter","PG",8,8,669,259
"tt0892782","Monsters vs. Aliens ","Action|Adventure|Animation|Comedy|Family|Sci-Fi","Rob Letterman","PG",7,7,173,56
"tt0371746","Iron Man ","Action|Adventure|Sci-Fi","Jon Favreau","PG-13",8,8,712,217
"tt0970179","Hugo ","Adventure|Drama|Family|Mystery","Martin Scorsese","PG",8,7,662,189
"tt0120891","Wild Wild West ","Action|Comedy|Sci-Fi|Western","Barry Sonnenfeld","PG-13",5,4,471,32
"tt1386697","Suicide Squad ","Action|Adventure|Comedy|Sci-Fi","David Ayer","PG-13",7,5,744,272
"tt1631867","Edge of Tomorrow ","Action|Adventure|Sci-Fi","Doug Liman","PG-13",8,8,726,224
"tt0114898","Waterworld ","Action|Adventure|Sci-Fi|Thriller","Kevin Reynolds","PG-13",6,6,238,52
"tt1046173","G.I. Joe: The Rise of Cobra ","Action|Adventure|Sci-Fi|Thriller","Stephen Sommers","PG-13",6,5,503,165
"tt2096673","Inside Out ","Adventure|Animation|Comedy|Drama|Family|Fantasy","Pete Docter","PG",8,8,727,247
"tt1228705","Iron Man 2 ","Action|Adventure|Sci-Fi","Jon Favreau","PG-13",7,7,670,225
"tt1735898","Snow White and the Huntsman ","Action|Adventure|Drama|Fantasy","Rupert Sanders","PG-13",6,6,687,256
"tt1587310","Maleficent ","Action|Adventure|Family|Fantasy|Romance","Robert Stromberg","PG",7,7,619,263
"tt2103281","Dawn of the Planet of the Apes ","Action|Adventure|Drama|Sci-Fi","Matt Reeves","PG-13",8,7,620,204
"tt1843866","Captain America: The Winter Soldier ","Action|Adventure|Sci-Fi","Anthony Russo","PG-13",8,8,702,256
"tt2245084","Big Hero 6 ","Action|Adventure|Animation|Comedy|Drama|Family|Sci-Fi","Don Hall","PG",8,8,438,157
"tt1772341","Wreck-It Ralph ","Adventure|Animation|Comedy|Family|Sci-Fi","Rich Moore","PG",8,8,340,101
"tt0338348","The Polar Express ","Adventure|Animation|Family|Fantasy","Robert Zemeckis","G",7,7,376,79
"tt0892769","How to Train Your Dragon ","Adventure|Animation|Family|Fantasy","Dean DeBlois","PG",8,9,459,129
"tt0181852","Terminator 3: Rise of the Machines ","Action|Sci-Fi","Jonathan Mostow","R",6,7,501,109
"tt2015381","Guardians of the Galaxy ","Action|Adventure|Sci-Fi","James Gunn","PG-13",8,7,726,202
"tt0816692","Interstellar ","Adventure|Drama|Sci-Fi","Christopher Nolan","PG-13",9,4,737,317
"tt1375666","Inception ","Action|Adventure|Sci-Fi|Thriller","Christopher Nolan","PG-13",9,5,716,241
"tt0903624","The Hobbit: An Unexpected Journey ","Adventure|Fantasy","Peter Jackson","PG-13",8,7,735,259
"tt0232500","The Fast and the Furious ","Action|Crime|Thriller","Rob Cohen","PG-13",7,6,548,66
"tt0421715","The Curious Case of Benjamin Button ","Drama|Fantasy|Romance","David Fincher","PG-13",8,7,700,239
"tt1270798","X-Men: First Class ","Action|Adventure|Sci-Fi","Matthew Vaughn","PG-13",8,7,617,221
"tt1951266","The Hunger Games: Mockingjay - Part 2 ","Adventure|Sci-Fi","Francis Lawrence","PG-13",7,6,392,137
"tt0413267","Shrek the Third ","Adventure|Animation|Comedy|Family|Fantasy","Chris Miller","PG",6,6,302,98
"tt0803096","Warcraft ","Action|Adventure|Fantasy","Duncan Jones","PG-13",7,8,751,162
"tt1340138","Terminator Genisys ","Action|Adventure|Sci-Fi","Alan Taylor","PG-13",7,6,722,256
"tt0980970","The Chronicles of Narnia: The Voyage of the Dawn Treader ","Adventure|Family|Fantasy","Michael Apted","PG",6,7,224,74
"tt0213149","Pearl Harbor ","Action|Drama|History|Romance|War","Michael Bay","PG-13",6,5,537,107
"tt0418279","Transformers ","Action|Adventure|Sci-Fi","Michael Bay","PG-13",7,6,728,191
"tt0373889","Harry Potter and the Order of the Phoenix ","Adventure|Family|Fantasy|Mystery","David Yates","PG-13",8,6,722,323
"tt0330373","Harry Potter and the Goblet of Fire ","Adventure|Family|Fantasy|Mystery","Mike Newell","PG-13",8,6,724,320
"tt0448157","Hancock ","Action|Drama","Peter Berg","PG-13",6,6,556,200
"tt0480249","I Am Legend ","Drama|Horror|Sci-Fi","Francis Lawrence","PG-13",7,5,717,336
"tt0367594","Charlie and the Chocolate Factory ","Adventure|Comedy|Family|Fantasy","Tim Burton","PG",7,6,721,202
"tt0382932","Ratatouille ","Animation|Comedy|Family|Fantasy","Brad Bird","G",8,8,605,145
"tt0372784","Batman Begins ","Action|Adventure","Christopher Nolan","PG-13",8,8,719,151
"tt1078912","Night at the Museum: Battle of the Smithsonian ","Adventure|Comedy|Family|Fantasy","Shawn Levy","PG",6,6,199,66
"tt0458525","X-Men Origins: Wolverine ","Action|Adventure|Fantasy|Sci-Fi|Thriller","Gavin Hood","PG-13",7,6,613,235
"tt0242653","The Matrix Revolutions ","Action|Sci-Fi","Lana Wachowski","R",7,6,509,147
"tt2294629","Frozen ","Adventure|Animation|Comedy|Family|Fantasy|Musical","Chris Buck","PG",8,7,729,321
"tt0234215","The Matrix Reloaded ","Action|Sci-Fi","Lana Wachowski","R",7,6,511,72
"tt1981115","Thor: The Dark World ","Action|Adventure|Fantasy","Alan Taylor","PG-13",7,7,511,201
"tt1392190","Mad Max: Fury Road ","Action|Adventure|Sci-Fi|Thriller","George Miller","R",8,5,736,230
"tt0808151","Angels & Demons ","Mystery|Thriller","Ron Howard","PG-13",7,6,428,165
"tt0800369","Thor ","Action|Adventure|Fantasy","Kenneth Branagh","PG-13",7,7,652,202
"tt1077368","Dark Shadows ","Comedy|Fantasy|Horror","Tim Burton","PG-13",6,6,456,149
"tt2381249","Mission: Impossible - Rogue Nation ","Action|Adventure|Thriller","Christopher McQuarrie","PG-13",7,8,445,114
"tt0389790","Bee Movie ","Adventure|Animation|Comedy|Family","Steve Hickner","PG",6,6,225,65
"tt0938283","The Last Airbender ","Action|Adventure|Family|Fantasy","M. Night Shyamalan","PG",4,4,730,237
"tt0317919","Mission: Impossible III ","Action|Adventure|Thriller","J.J. Abrams","PG-13",7,7,723,187
"tt3332064","Pan ","Adventure|Family|Fantasy","Joe Wright","PG",6,6,191,70
"tt0332452","Troy ","Adventure","Wolfgang Petersen","R",7,7,610,130
"tt0246460","Die Another Day ","Action|Adventure|Thriller","Lee Tamahori","PG-13",6,6,556,116
"tt1289401","Ghostbusters ","Action|Comedy|Fantasy|Sci-Fi","Paul Feig","PG-13",6,5,745,199
"tt0120591","Armageddon ","Action|Adventure|Sci-Fi|Thriller","Michael Bay","PG-13",7,5,522,71
"tt0120912","Men in Black II ","Action|Adventure|Comedy|Family|Fantasy|Mystery|Sci-Fi","Barry Sonnenfeld","PG-13",6,5,420,43
"tt0442933","Beowulf ","Action|Adventure|Animation|Fantasy","Robert Zemeckis","PG-13",6,5,482,158
"tt1229238","Mission: Impossible - Ghost Protocol ","Action|Adventure|Thriller","Brad Bird","PG-13",7,7,481,148
"tt1446192","Rise of the Guardians ","Adventure|Animation|Family|Fantasy","Peter Ramsey","PG",7,8,167,52
"tt0325710","The Last Samurai ","Action|Drama|History|War","Edward Zwick","R",8,8,587,112
"tt1528100","Exodus: Gods and Kings ","Action|Adventure|Drama","Ridley Scott","PG-13",6,4,657,233
"tt0796366","Star Trek ","Action|Adventure|Sci-Fi","J.J. Abrams","PG-13",8,5,722,355
"tt0145487","Spider-Man ","Action|Adventure|Fantasy|Romance","Sam Raimi","PG-13",7,8,491,64
"tt2404233","Gods of Egypt ","Action|Adventure|Fantasy","Alex Proyas","PG-13",6,6,332,73
"tt0409459","Watchmen ","Action|Drama|Mystery|Sci-Fi","Zack Snyder","R",8,6,726,238
"tt0122151","Lethal Weapon 4 ","Action|Crime|Thriller","Richard Donner","R",7,7,196,26
"tt0286716","Hulk ","Action|Sci-Fi","Ang Lee","PG-13",6,6,523,91
"tt1583421","G.I. Joe: Retaliation ","Action|Adventure|Sci-Fi|Thriller","Jon M. Chu","PG-13",6,5,263,111
"tt0318649","Sahara ","Action|Adventure|Comedy|Thriller","Breck Eisner","PG-13",6,6,435,94
"tt0458339","Captain America: The First Avenger ","Action|Adventure|Sci-Fi","Joe Johnston","PG-13",7,7,493,190
"tt0143145","The World Is Not Enough ","Action|Adventure|Thriller","Michael Apted","PG-13",6,7,480,68
"tt0311113","Master and Commander: The Far Side of the World ","Action|Adventure|Drama|History|War","Peter Weir","PG-13",7,8,501,69
"tt1673434","The Twilight Saga: Breaking Dawn - Part 2 ","Adventure|Drama|Fantasy|Romance","Bill Condon","PG-13",6,6,316,135
"tt1402488","Happy Feet 2 ","Animation|Comedy|Family|Musical","George Miller","PG",6,6,66,19
"tt0800080","The Incredible Hulk ","Action|Adventure|Sci-Fi","Louis Leterrier","PG-13",7,7,603,193
"tt1663202","The Revenant ","Adventure|Drama|Thriller|Western","Alejandro G. Iñárritu","R",8,6,733,271
"tt0440963","The Bourne Ultimatum ","Action|Mystery|Thriller","Paul Greengrass","PG-13",8,7,715,206
"tt0441773","Kung Fu Panda ","Action|Adventure|Animation|Comedy|Family","Mark Osborne","PG",8,8,340,77
"tt0478970","Ant-Man ","Action|Adventure|Comedy|Sci-Fi","Peyton Reed","PG-13",7,8,542,151
"tt1951264","The Hunger Games: Catching Fire ","Adventure|Sci-Fi|Thriller","Francis Lawrence","PG-13",8,7,639,220
"tt0407304","War of the Worlds ","Adventure|Sci-Fi|Thriller","Steven Spielberg","PG-13",7,5,722,316
"tt0172156","Bad Boys II ","Action|Comedy|Crime|Thriller","Michael Bay","R",7,6,356,59
"tt0448694","Puss in Boots ","Action|Adventure|Animation|Comedy|Family|Fantasy","Chris Miller","PG",7,7,101,27
"tt0983193","The Adventures of Tintin ","Action|Adventure|Family|Mystery","Steven Spielberg","PG",7,7,373,92
"tt0304141","Harry Potter and the Prisoner of Azkaban ","Adventure|Family|Fantasy|Mystery","Alfonso Cuarón","PG",8,6,477,97
"tt0455824","Australia ","Adventure|Drama|Romance|War","Baz Luhrmann","PG-13",7,6,416,129
"tt2692250","Night at the Museum: Secret of the Tomb ","Adventure|Comedy|Family|Fantasy","Shawn Levy","PG",6,6,127,45
"tt0241527","Harry Potter and the Sorcerer's Stone ","Adventure|Family|Fantasy","Chris Columbus","PG",8,8,493,42
"tt0325980","Pirates of the Caribbean: The Curse of the Black Pearl ","Action|Adventure|Fantasy","Gore Verbinski","PG-13",8,7,423,48
"tt1951265","The Hunger Games: Mockingjay - Part 1 ","Adventure|Sci-Fi|Thriller","Francis Lawrence","PG-13",7,6,550,164
"tt0382625","The Da Vinci Code ","Mystery|Thriller","Ron Howard","PG-13",7,6,721,162
"tt0290334","X-Men 2 ","Action|Adventure|Fantasy|Sci-Fi|Thriller","Bryan Singer","PG-13",8,9,550,106
"tt1515091","Sherlock Holmes: A Game of Shadows ","Action|Adventure|Crime|Mystery|Thriller","Guy Ritchie","PG-13",8,7,376,106
"tt0800320","Clash of the Titans ","Action|Adventure|Fantasy","Louis Leterrier","PG-13",6,5,595,205
"tt0100802","Total Recall ","Action|Sci-Fi","Paul Verhoeven","R",8,8,309,76
"tt0120657","The 13th Warrior ","Action|Adventure|History","John McTiernan","R",7,7,398,53
"tt0118688","Batman & Robin ","Action","Joel Schumacher","PG-13",4,3,626,143
"tt0170016","How the Grinch Stole Christmas ","Comedy|Family|Fantasy","Ron Howard","PG",6,6,346,48
"tt0319262","The Day After Tomorrow ","Action|Adventure|Sci-Fi|Thriller","Roland Emmerich","PG-13",6,6,527,141
"tt0120755","Mission: Impossible II ","Action|Adventure|Thriller","John Woo","PG-13",6,6,551,47
"tt0177971","The Perfect Storm ","Action|Adventure|Drama|Thriller","Wolfgang Petersen","PG-13",6,6,508,83
"tt0454876","Life of Pi ","Adventure|Drama|Fantasy","Ang Lee","PG",8,8,719,244
"tt1446714","Prometheus ","Adventure|Mystery|Sci-Fi","Ridley Scott","R",7,4,739,400
"tt1483013","Oblivion ","Action|Adventure|Mystery|Sci-Fi","Joseph Kosinski","PG-13",7,7,721,264
"tt0121766","Star Wars: Episode III - Revenge of the Sith ","Action|Adventure|Fantasy|Sci-Fi","George Lucas","PG-13",8,5,736,334
"tt0121765","Star Wars: Episode II - Attack of the Clones ","Action|Adventure|Fantasy|Sci-Fi","George Lucas","PG",7,6,570,109
"tt0198781","Monsters, Inc. ","Adventure|Animation|Comedy|Family|Fantasy","Pete Docter","G",8,9,437,64
"tt1430132","The Wolverine ","Action|Adventure|Sci-Fi|Thriller","James Mangold","PG-13",7,6,499,225
"tt0120915","Star Wars: Episode I - The Phantom Menace ","Action|Adventure|Fantasy|Sci-Fi","George Lucas","PG",7,7,684,144
"tt1454468","Gravity ","Adventure|Drama|Sci-Fi|Thriller","Alfonso Cuarón","PG-13",8,6,737,288
"tt0118928","Dante's Peak ","Action|Adventure|Thriller","Roger Donaldson","PG-13",6,7,222,123
"tt1502712","Fantastic Four ","Action|Adventure|Sci-Fi","Josh Trank","PG-13",4,4,704,252
"tt0477347","Night at the Museum ","Action|Adventure|Comedy|Family|Fantasy","Shawn Levy","PG",6,7,424,77
"tt2126355","San Andreas ","Action|Adventure|Drama|Thriller","Brad Peyton","PG-13",6,5,499,194
"tt0120347","Tomorrow Never Dies ","Action|Adventure|Thriller","Roger Spottiswoode","PG-13",7,6,237,47
"tt0187393","The Patriot ","Action|Drama|History|War","Roland Emmerich","R",7,6,572,102
"tt0349903","Ocean's Twelve ","Crime|Thriller","Steven Soderbergh","PG-13",6,5,576,162
"tt0356910","Mr. & Mrs. Smith ","Action|Comedy|Crime|Romance|Thriller","Doug Liman","PG-13",7,6,722,171
"tt0338751","The Aviator ","Biography|Drama","Martin Scorsese","PG-13",8,7,707,137
"tt1253863","300: Rise of an Empire ","Action|Drama|Fantasy|War","Noam Murro","R",6,5,506,163
"tt0433035","Real Steel ","Action|Drama|Sci-Fi|Sport","Shawn Levy","PG-13",7,7,353,105
"tt1731141","Ender's Game ","Action|Sci-Fi","Gavin Hood","PG-13",7,6,540,195
"tt0337978","Live Free or Die Hard ","Action|Adventure|Thriller","Len Wiseman","PG-13",7,7,712,230
"tt0120737","The Lord of the Rings: The Fellowship of the Ring ","Action|Adventure|Drama|Fantasy","Peter Jackson","PG-13",9,9,706,89
"tt0312528","The Cat in the Hat ","Adventure|Comedy|Family|Fantasy","Bo Welch","PG",4,4,361,57
"tt0343818","I, Robot ","Action|Mystery|Sci-Fi|Thriller","Alex Proyas","PG-13",7,7,586,138
"tt0320661","Kingdom of Heaven ","Action|Adventure|Drama|History|War","Ridley Scott","R",7,7,705,197
"tt0164912","Stuart Little ","Adventure|Comedy|Family|Fantasy","Rob Minkoff","PG",6,6,128,14
"tt0780521","The Princess and the Frog ","Animation|Family|Fantasy|Musical|Romance","Ron Clements","G",7,8,199,75
"tt3659388","The Martian ","Adventure|Drama|Sci-Fi","Ridley Scott","PG-13",8,7,720,273
"tt0399201","The Island ","Action|Adventure|Romance|Sci-Fi|Thriller","Michael Bay","PG-13",7,6,710,241
"tt0187078","Gone in Sixty Seconds ","Action|Crime|Thriller","Dominic Sena","PG-13",7,6,338,32
"tt0172495","Gladiator ","Action|Drama|Romance","Ridley Scott","R",9,8,613,103
"tt0181689","Minority Report ","Action|Mystery|Sci-Fi|Thriller","Steven Spielberg","PG-13",8,8,517,106
"tt0295297","Harry Potter and the Chamber of Secrets ","Adventure|Family|Fantasy|Mystery","Chris Columbus","PG",7,8,542,107
"tt0381061","Casino Royale ","Action|Adventure|Thriller","Martin Campbell","PG-13",8,5,728,233
"tt0133152","Planet of the Apes ","Action|Adventure|Sci-Fi|Thriller","Tim Burton","PG-13",6,5,482,80
"tt0103064","Terminator 2: Judgment Day ","Action|Sci-Fi","James Cameron","R",9,9,625,122
"tt1152836","Public Enemies ","Biography|Crime|Drama|History|Romance","Michael Mann","R",7,6,537,158
"tt0765429","American Gangster ","Biography|Crime|Drama","Ridley Scott","R",8,7,434,128
"tt0111503","True Lies ","Action|Comedy|Thriller","James Cameron","R",7,8,270,64
"tt1386588","The Other Guys ","Action|Comedy|Crime","Adam McKay","PG-13",7,5,292,69
"tt1853728","Django Unchained ","Drama|Western","Quentin Tarantino","R",9,7,722,236
"tt0116583","The Hunchback of Notre Dame ","Animation|Drama|Family|Musical|Romance","Gary Trousdale","G",7,8,189,70
"tt0120917","The Emperor's New Groove ","Adventure|Animation|Comedy|Family|Fantasy","Mark Dindal","G",7,8,220,28
"tt0368891","National Treasure ","Action|Adventure|Comedy|Family|Mystery","Jon Turteltaub","PG",7,7,598,133
"tt0449010","Eragon ","Action|Adventure|Family|Fantasy","Stefen Fangmeier","PG",5,4,728,227
"tt1243957","The Tourist ","Action|Romance|Thriller","Florian Henckel von Donnersmarck","PG-13",6,5,342,98
"tt0146675","End of Days ","Action|Fantasy|Horror|Mystery","Peter Hyams","R",6,6,363,62
"tt0450259","Blood Diamond ","Adventure|Drama|Thriller","Edward Zwick","R",8,8,628,134
"tt0993846","The Wolf of Wall Street ","Biography|Comedy|Crime|Drama","Martin Scorsese","R",8,6,708,206
"tt0112462","Batman Forever ","Action|Adventure|Fantasy","Joel Schumacher","PG-13",5,6,422,115
"tt0120201","Starship Troopers ","Action|Sci-Fi|War","Paul Verhoeven","R",7,7,521,73
"tt1371111","Cloud Atlas ","Drama|Sci-Fi","Tom Tykwer","R",8,7,731,197
"tt1267297","Hercules ","Action|Adventure","Brett Ratner","PG-13",6,6,252,77
"tt0209163","The Mummy Returns ","Action|Adventure|Fantasy|Thriller","Stephen Sommers","PG-13",6,7,550,65
"tt0217505","Gangs of New York ","Crime|Drama","Martin Scorsese","R",8,6,537,92
"tt0265086","Black Hawk Down ","Drama|History|War","Ridley Scott","R",8,8,486,42
"tt0119116","The Fifth Element ","Action|Adventure|Sci-Fi","Luc Besson","PG-13",8,8,579,74
"tt1261945","Sex and the City 2 ","Comedy|Drama|Romance","Michael Patrick King","R",4,5,273,118
"tt1661199","Cinderella ","Drama|Family|Fantasy|Romance","Kenneth Branagh","PG",7,7,330,96
"tt0380510","The Lovely Bones ","Drama|Fantasy|Thriller","Peter Jackson","PG-13",7,6,553,210
"tt0266543","Finding Nemo ","Adventure|Animation|Comedy|Family","Andrew Stanton","G",8,8,577,107
"tt0167260","The Lord of the Rings: The Return of the King ","Action|Adventure|Drama|Fantasy","Peter Jackson","PG-13",9,9,2729,490
"tt0167261","The Lord of the Rings: The Two Towers ","Action|Adventure|Drama|Fantasy","Peter Jackson","PG-13",9,9,563,89
"tt0146316","Lara Croft: Tomb Raider ","Action|Adventure|Fantasy|Thriller","Simon West","PG-13",6,6,518,43
"tt0163025","Jurassic Park III ","Action|Adventure|Sci-Fi|Thriller","Joe Johnston","PG-13",6,5,637,148
"tt1318514","Rise of the Planet of the Apes ","Action|Drama|Sci-Fi|Thriller","Rupert Wyatt","PG-13",8,7,475,160
"tt0416236","The Spiderwick Chronicles ","Adventure|Family|Fantasy","Mark Waters","PG",7,7,118,41
"tt1606378","A Good Day to Die Hard ","Action|Thriller","John Moore","R",5,4,487,158
"tt0317705","The Incredibles ","Action|Adventure|Animation|Family","Brad Bird","PG",8,8,641,128
"tt0112760","Cutthroat Island ","Action|Adventure|Comedy","Renny Harlin","PG-13",6,7,128,9
"tt0814255","Percy Jackson & the Olympians: The Lightning Thief ","Adventure|Family|Fantasy","Chris Columbus","PG",6,5,399,203
"tt0119654","Men in Black ","Adventure|Comedy|Family|Mystery|Sci-Fi","Barry Sonnenfeld","PG-13",7,8,226,45
"tt0120363","Toy Story 2 ","Adventure|Animation|Comedy|Family|Fantasy","John Lasseter","G",8,9,391,61
"tt0266915","Rush Hour 2 ","Action|Comedy|Crime|Thriller","Brett Ratner","PG-13",7,8,265,27
"tt0161081","What Lies Beneath ","Drama|Fantasy|Horror|Mystery|Thriller","Robert Zemeckis","PG-13",7,6,474,98
"tt0160127","Charlie's Angels ","Action|Adventure|Comedy|Crime|Thriller","McG","PG-13",6,6,426,26
"tt0407887","The Departed ","Crime|Drama|Thriller","Martin Scorsese","R",9,6,718,228
"tt0120762","Mulan ","Adventure|Animation|Family|Fantasy|Musical|War","Tony Bancroft","G",8,8,160,34
"tt0942385","Tropic Thunder ","Action|Comedy","Ben Stiller","R",7,6,550,159
"tt1568346","The Girl with the Dragon Tattoo ","Crime|Drama|Mystery|Thriller","David Fincher","R",8,7,604,187
"tt0112864","Die Hard with a Vengeance ","Action|Adventure|Thriller","John McTiernan","R",8,8,267,55
"tt0988045","Sherlock Holmes ","Action|Adventure|Crime|Mystery|Thriller","Guy Ritchie","PG-13",8,7,571,160
"tt0230011","Atlantis: The Lost Empire ","Action|Adventure|Animation|Family|Fantasy|Sci-Fi","Gary Trousdale","PG",7,7,216,36
"tt0960144","You Don't Mess with the Zohan ","Action|Comedy","Dennis Dugan","PG-13",6,5,358,85
"tt0212720","A.I. Artificial Intelligence ","Adventure|Drama|Sci-Fi","Steven Spielberg","PG-13",7,6,540,112
"tt0118884","Contact ","Drama|Mystery|Sci-Fi|Thriller","Robert Zemeckis","PG",7,8,471,114
"tt0182789","Bicentennial Man ","Comedy|Drama|Sci-Fi","Chris Columbus","PG",7,7,275,56
"tt0329575","Seabiscuit ","Drama|History|Sport","Gary Ross","PG-13",7,8,317,26
"tt0117998","Twister ","Action|Adventure|Drama|Thriller","Jan de Bont","PG-13",6,6,290,55
"tt0162222","Cast Away ","Adventure|Drama|Romance","Robert Zemeckis","PG-13",8,8,513,121
"tt0366548","Happy Feet ","Animation|Comedy|Family|Music|Romance","George Miller","PG",7,6,516,169
"tt0118571","Air Force One ","Action|Adventure|Drama|Thriller","Wolfgang Petersen","R",6,6,289,61
